TP_SUBSTANCIA,NU_LMR,DS_INGREDIENTE_ATIVO,ST_AUTORIZADO,NO_CULTURA,NO_UNIDADE_MEDIDA,DT_INICIO_VIGENCIA
quimico,0.0,fluvalinato,não,algodão (óleo),miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.0,fluvalinato,não,café,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.05,fomesafem,sim,feijão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.05,fomesafem,sim,soja,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,fomesafem,sim,café,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,0.05,fomesafem,sim,amendoim,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,0.01,fomesafem,sim,algodão,miligrama/kilograma  ,01/19/2012 00:00:00
quimico,0.01,fomesafem,sim,citros,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,0.2,fenpropatrina,sim,pimenta,miligrama/kilograma  ,12/09/2019 00:00:00
quimico,0.2,fenpropatrina,sim,quiabo,miligrama/kilograma  ,12/09/2019 00:00:00
quimico,0.5,fenpropatrina,sim,café,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,fostiazato,sim,café,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,fostiazato,sim,cenoura,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.5,fostiazato,sim,batata,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,fostiazato,sim,cana-de-açúcar,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,0.2,fostiazato,sim,banana,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.05,fluquinconazol,sim,soja,miligrama/kilograma  ,06/26/2006 00:00:00
quimico,0.05,fluquinconazol,sim,trigo,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.05,fluquinconazol,sim,feijão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.5,fluquinconazol,sim,maçã,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.5,fluquinconazol,sim,pêssego,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,1.0,fluquinconazol,sim,melão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.07,fluquinconazol,sim,café,miligrama/kilograma  ,12/05/2007 00:00:00
quimico,0.01,indaziflam,sim,caju,miligrama/kilograma  ,03/20/2017 00:00:00
quimico,0.01,indaziflam,sim,abacate,miligrama/kilograma  ,08/09/2024 00:00:00
quimico,0.2,isofetamida,sim,alface,miligrama/kilograma  ,03/15/2021 00:00:00
quimico,0.01,isofetamida,sim,batata,miligrama/kilograma  ,03/15/2021 00:00:00
quimico,3.0,isofetamida,sim,uva,miligrama/kilograma  ,03/15/2021 00:00:00
quimico,0.01,isofetamida,sim,cebola,miligrama/kilograma  ,03/15/2021 00:00:00
quimico,0.01,isofetamida,sim,feijão,miligrama/kilograma  ,03/15/2021 00:00:00
quimico,0.04,isofetamida,sim,soja,miligrama/kilograma  ,03/15/2021 00:00:00
quimico,0.2,isofetamida,sim,tomate,miligrama/kilograma  ,03/15/2021 00:00:00
quimico,0.6,isofetamida,sim,maçã,miligrama/kilograma  ,03/15/2021 00:00:00
quimico,0.3,isofetamida,sim,algodão,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,0.02,impirfluxam,sim,maçã,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,0.01,impirfluxam,sim,maçã,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.07,impirfluxam,sim,cevada,miligrama/kilograma  ,11/01/2024 00:00:00
quimico,0.07,impirfluxam,sim,trigo,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,0.09,impirfluxam,sim,algodão,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,0.01,impirfluxam,sim,café,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.3,metiram,sim,beterraba,miligrama/kilograma  ,09/23/2014 00:00:00
quimico,1.0,metiram,sim,maracujá,miligrama/kilograma  ,09/23/2014 00:00:00
quimico,0.3,metiram,sim,melancia,miligrama/kilograma  ,09/22/2004 00:00:00
quimico,4.0,metiram,sim,pêssego,miligrama/kilograma  ,09/23/2014 00:00:00
quimico,2.0,metiram,sim,tomate,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,3.0,metiram,sim,uva,miligrama/kilograma  ,09/22/2004 00:00:00
quimico,1.0,metiram,sim,mandioca,miligrama/kilograma  ,05/20/2024 00:00:00
quimico,0.6,metiram,sim,feijão,miligrama/kilograma  ,03/30/2022 00:00:00
quimico,1.0,metiram,sim,nabo,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,2.0,metiram,sim,chuchu,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,0.6,metiram,sim,gergelim,miligrama/kilograma  ,06/09/2025 00:00:00
quimico,0.04,isocicloseram,sim,amendoim,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.15,isocicloseram,sim,linhaça,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,dendê,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,lichia,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,15.0,isocicloseram,sim,agrião,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,15.0,isocicloseram,sim,mostarda,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,chalota,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,2.0,isocicloseram,sim,manjerona,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,noz-pecã,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,amora,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.06,isocicloseram,sim,maxixe,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,couve-de-bruxelas,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.4,isocicloseram,sim,gengibre,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,2.0,isocicloseram,sim,arroz,miligrama/kilograma  ,11/01/2024 00:00:00
quimico,0.04,isocicloseram,sim,grão-de-bico,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.06,isocicloseram,sim,chuchu,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.04,isocicloseram,sim,ervilha,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.02,metolacloro,não,milho,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.02,metolacloro,não,cana-de-açúcar,miligrama/kilograma  ,07/15/2011 00:00:00
quimico,0.05,metolacloro,não,trigo mourisco,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,0.02,metolacloro,não,soja,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.0,metolacloro,não,milho,miligrama/kilograma  ,07/22/2019 00:00:00
quimico,0.0,metolacloro,não,soja,miligrama/kilograma  ,07/22/2019 00:00:00
quimico,0.0,metolacloro,não,cana-de-açúcar,miligrama/kilograma  ,07/22/2019 00:00:00
quimico,0.01,metolacloro,não,lúpulo,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,3.0,metomil,sim,repolho,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,metomil,sim,maracujá,miligrama/kilograma  ,05/31/2021 00:00:00
quimico,0.01,metominostrobina,sim,trigo,miligrama/kilograma  ,02/20/2017 00:00:00
quimico,0.01,metomil,sim,romã,miligrama/kilograma  ,05/31/2021 00:00:00
quimico,2.0,metam-sódico,sim,tomate,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.3,metam-sódico,sim,batata-doce,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.3,metam-sódico,sim,mandioquinha-salsa / batata baroa,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.3,metam-sódico,sim,gengibre,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.2,metam-sódico,sim,morango,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.3,metam-sódico,sim,alho,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.05,metiocarbe,sim,pimentão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,1.0,metiocarbe,sim,tomate,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,metiocarbe,sim,berinjela,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.2,fludioxonil,sim,linhaça,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,2.0,fludioxonil,sim,acerola,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,3.0,fludioxonil,sim,goiaba,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,6.0,fludioxonil,sim,cupuaçu,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,6.0,fludioxonil,sim,lichia,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,6.0,fludioxonil,sim,noz-pecã,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,6.0,fludioxonil,sim,caqui,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,0.5,fludioxonil,sim,pêssego,miligrama/kilograma  ,08/26/2019 00:00:00
quimico,0.5,fludioxonil,sim,lentilha,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,8.0,fludioxonil,sim,melão,miligrama/kilograma  ,11/03/2022 00:00:00
quimico,5.0,fludioxonil,sim,rúcula,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,6.0,fludioxonil,sim,guaraná,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,0.01,fludioxonil,sim,cevada,miligrama/kilograma  ,09/05/2024 00:00:00
quimico,0.01,fludioxonil,sim,trigo,miligrama/kilograma  ,09/05/2024 00:00:00
quimico,6.0,fludioxonil,sim,figo,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,0.05,fludioxonil,sim,algodão,miligrama/kilograma  ,08/26/2019 00:00:00
quimico,0.01,metomil,sim,mamão,miligrama/kilograma  ,05/31/2021 00:00:00
quimico,0.01,metomil,sim,melão,miligrama/kilograma  ,05/31/2021 00:00:00
quimico,0.01,metomil,sim,melancia,miligrama/kilograma  ,05/31/2021 00:00:00
quimico,0.2,metomil,sim,centeio,miligrama/kilograma  ,06/09/2025 00:00:00
quimico,0.2,metomil,sim,triticale,miligrama/kilograma  ,06/09/2025 00:00:00
quimico,0.2,metomil,sim,arroz,miligrama/kilograma  ,01/15/2018 00:00:00
quimico,0.1,metomil,sim,centeio,miligrama/kilograma  ,01/15/2018 00:00:00
quimico,0.1,metomil,sim,cevada,miligrama/kilograma  ,01/15/2018 00:00:00
quimico,0.1,metomil,sim,trigo,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,metomil,sim,triticale,miligrama/kilograma  ,01/15/2018 00:00:00
quimico,0.01,metomil,sim,manga,miligrama/kilograma  ,05/31/2021 00:00:00
quimico,3.0,metomil,sim,couve-flor,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.1,metomil,sim,batata,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,3.0,metomil,sim,brócolis,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.05,metomil,sim,feijão,miligrama/kilograma  ,08/07/2015 00:00:00
quimico,0.05,metomil,sim,amendoim,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.01,metomil,sim,abacate,miligrama/kilograma  ,05/31/2021 00:00:00
quimico,0.015,metomil,sim,framboesa,miligrama/kilograma  ,05/31/2021 00:00:00
quimico,0.015,metomil,sim,mirtilo,miligrama/kilograma  ,05/31/2021 00:00:00
quimico,0.2,metomil,sim,algodão,miligrama/kilograma  ,03/08/2023 00:00:00
quimico,0.01,mefentrifluconazol,sim,couve-flor,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,0.8,mefentrifluconazol,sim,morango,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,0.15,mefentrifluconazol,sim,abacate,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,0.15,mefentrifluconazol,sim,maracujá,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,0.15,mefentrifluconazol,sim,quiuí,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,3.0,mefentrifluconazol,sim,agrião,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,0.15,mefentrifluconazol,sim,abobrinha,miligrama/kilograma  ,12/28/2022 00:00:00
quimico,0.4,isocicloseram,sim,mandioca,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.4,isocicloseram,sim,nabo,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.4,isocicloseram,sim,rabanete,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.04,isocicloseram,sim,lentilha,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.2,isocicloseram,sim,quiabo,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.2,isocicloseram,sim,citros,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.01,isocicloseram,sim,melancia,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.06,isocicloseram,sim,abobrinha,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.2,isocicloseram,sim,caju,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,lúpulo,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,coco,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,cupuaçu,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,guaraná,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,15.0,isocicloseram,sim,alface,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,15.0,isocicloseram,sim,espinafre,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,2.0,isocicloseram,sim, alho-poró,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,2.0,isocicloseram,sim,coentro,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,2.0,isocicloseram,sim,erva-doce,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,2.0,isocicloseram,sim,hortelã,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,2.0,isocicloseram,sim,salsa,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,metomil,sim,dendê,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,metomil,sim,aveia,miligrama/kilograma  ,06/09/2025 00:00:00
quimico,0.2,metomil,sim,cevada,miligrama/kilograma  ,06/09/2025 00:00:00
quimico,0.1,metomil,sim,aveia,miligrama/kilograma  ,01/15/2018 00:00:00
quimico,0.1,metomil,sim,café,miligrama/kilograma  ,08/07/2015 00:00:00
quimico,0.01,metomil,sim,dendê,miligrama/kilograma  ,01/16/2017 00:00:00
quimico,0.01,isocicloseram,sim,banana,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,pimentão,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.01,isocicloseram,sim,melão,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.3,isocicloseram,sim,cevada,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.3,isocicloseram,sim,trigo,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.2,isocicloseram,sim,caqui,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,uva,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.15,isocicloseram,sim,canola,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,macaúba,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,pupunha,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,azeitona,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,mamão,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,2.0,isocicloseram,sim,alecrim,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,15.0,isocicloseram,sim,acelga,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,15.0,isocicloseram,sim,almeirão,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,15.0,isocicloseram,sim,estévia,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.07,isocicloseram,sim,ameixa,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.07,isocicloseram,sim,nêspera,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,couve-chinesa,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.4,isocicloseram,sim,beterraba,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,sorgo,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.3,isocicloseram,sim,triticale,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.05,metribuzim,sim,mandioquinha-salsa / batata baroa,miligrama/kilograma  ,07/30/2025 00:00:00
quimico,0.05,metribuzim,sim,batata yacon,miligrama/kilograma  ,07/30/2025 00:00:00
quimico,0.05,metribuzim,sim,gengibre,miligrama/kilograma  ,07/30/2025 00:00:00
quimico,0.02,halauxifeno-metílico,sim,milho,miligrama/kilograma  ,10/29/2021 00:00:00
quimico,0.02,halauxifeno-metílico,sim,soja,miligrama/kilograma  ,10/29/2021 00:00:00
quimico,0.2,iprodiona,sim,algodão,miligrama/kilograma  ,08/19/2015 00:00:00
quimico,5.0,iprodiona,sim,maçã,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.15,isocicloseram,sim,tomate,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.15,isocicloseram,sim,cana-de-açúcar,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.15,isocicloseram,sim,mamona,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,castanha-do-pará,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,pinhão,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,macadâmia,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,15.0,isocicloseram,sim,chicória,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,2.0,isocicloseram,sim,sálvia,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,acerola,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,seriguela,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.04,isocicloseram,sim,feijões,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.2,isocicloseram,sim,pimenta,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.2,isocicloseram,sim,mangaba,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.15,isocicloseram,sim,girassol,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,manga,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,maracujá,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,romã,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,framboesa,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,mirtilo,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,morango,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,pitanga,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,brócolis,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,soja,miligrama/kilograma  ,09/29/2023 00:00:00
quimico,0.2,isocicloseram,sim,carambola,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.2,isocicloseram,sim,quiuí,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.15,isocicloseram,sim,gergelim,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,abacate,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,2.0,isocicloseram,sim,estragão,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,2.0,isocicloseram,sim,manjericão,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,isocicloseram,sim,couve,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.4,isocicloseram,sim,batata-doce,miligrama/kilograma  ,03/01/2024 00:00:00
quimico,0.01,ipflufenoquim,sim,maçã,miligrama/kilograma  ,10/02/2023 00:00:00
quimico,1.5,metam,sim,alho,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,1.0,metam,sim,rabanete,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,5.0,metam,sim,tomate,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,1.0,metam,sim,nabo,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,2.0,metam,sim,maxixe,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,1.0,metam,sim,couve-chinesa,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,1.5,metam,sim,chalota,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,2.0,metam,sim,chuchu,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,1.0,metam,sim,couve-de-bruxelas,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,1.0,metam,sim,gengibre,miligrama/kilograma  ,05/20/2024 00:00:00
quimico,1.5,metam,sim,cebola,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,1.0,metam,sim,inhame,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,0.3,metam-sódico,sim,cenoura,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,2.0,metam-sódico,sim,pepino,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,2.0,metam-sódico,sim,abóbora,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.02,fluasifope-p-butílico,sim,canola,miligrama/kilograma  ,12/08/2014 00:00:00
quimico,0.04,fluasifope-p-butílico,sim,algodão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,fluasifope-p-butílico,sim,abóbora,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.05,fluasifope-p-butílico,sim,chalota,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.2,fluasifope-p-butílico,sim,cenoura,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.02,fluasifope-p-butílico,sim,girassol,miligrama/kilograma  ,08/02/2010 00:00:00
quimico,7.0,fluasifope-p-butílico,sim,feijão,miligrama/kilograma  ,04/13/2021 00:00:00
quimico,7.0,fluasifope-p-butílico,sim,feijões,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.2,fluasifope-p-butílico,sim,beterraba,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.05,fluasifope-p-butílico,sim,couve-flor,miligrama/kilograma  ,05/15/2012 00:00:00
quimico,0.4,fluasifope-p-butílico,sim,feijão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.3,fluasifope-p-butílico,sim,soja,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,fludioxonil,sim,cana-de-açúcar,miligrama/kilograma  ,03/11/2010 00:00:00
quimico,0.2,fludioxonil,sim,girassol,miligrama/kilograma  ,08/26/2019 00:00:00
quimico,0.01,fludioxonil,sim,girassol,miligrama/kilograma  ,05/19/2010 00:00:00
quimico,0.01,fludioxonil,sim,pastagem,miligrama/kilograma  ,05/19/2010 00:00:00
quimico,0.3,fludioxonil,sim,tomate,miligrama/kilograma  ,08/26/2019 00:00:00
quimico,6.0,fludioxonil,sim,abacaxi,miligrama/kilograma  ,09/28/2020 00:00:00
quimico,0.01,fludioxonil,sim,mandioca,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,2.0,fludioxonil,sim,mirtilo,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,0.04,fludioxonil,sim,milheto,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,6.0,fludioxonil,sim,azeitona,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,6.0,fludioxonil,sim,cacau,miligrama/kilograma  ,03/08/2024 00:00:00
